详情链接,缩略图,楼盘名称,楼盘地址,户型,楼盘状态,楼盘标签,楼盘价格
https://wx.fang.anjuke.com/loupan/264024.html,https://pic4.ajkimg.com/display/xinfang/14ba4322e41e41ff24466ed7dd69f155/180x135m.jpg,无锡缤悦湾电商公寓,[ 惠山 堰桥 ] 天翔路18号,['建筑面积：61677㎡'],"['售罄', '店铺']","['小型社区', '便利店']",最低8000元/㎡起
https://wx.fang.anjuke.com/loupan/414559.html,https://pic4.ajkimg.com/display/xinfang/21abe8f295aa6ff950675d85451cbcb4/180x135m.jpg,融创瑷颐湾,[ 滨湖 太湖 ] 信成道与观山路交汇处（迪卡侬斜对面）,"['3室', '4室', '建筑面积：89-143㎡']","['售罄', '住宅']","['项目在建', '品牌开发商', '大型社区', '医院']",售价待定周边均价22714元/m²
https://wx.fang.anjuke.com/loupan/240716.html,https://pic4.ajkimg.com/display/xinfang/63372c6c8c4442c2a84c35c24eb42252/180x135m.jpg,东方丽晶,[ 梁溪 崇安 ] 广南立交东北侧,"['2室', '3室', '别墅', '建筑面积：90.93-245㎡']","['售罄', '别墅']","['低容积', '高绿化率', '小型社区', '人车分流']",总价600万元/套
https://wx.fang.anjuke.com/loupan/239673.html,https://pic4.ajkimg.com/display/xinfang/859ae0ee16b1a24957d7d89722c060ba/180x135m.jpg,桃园山庄,[ 惠山 阳山 ] 陆区安阳山路(农贸市场东南面),"['2室', '3室', '建筑面积：84.78-144.58㎡']","['售罄', '住宅']","['低容积', '小型社区', '车位充足', '购物中心']",售价待定周边均价10617元/m²
https://wx.fang.anjuke.com/loupan/250502.html,https://pic4.ajkimg.com/display/xinfang/64e6fe52fc573d47ce79ee18d257af54/180x135m.jpg,水清木华,[ 滨湖 太湖 ] 瑞景道与震泽路交汇处,"['2室', '3室', '4室', '建筑面积：84-138㎡']","['售罄', '住宅']","['项目在建', '低容积', '小型社区', '购物中心']",售价待定周边均价20812元/m²
https://wx.fang.anjuke.com/loupan/240051.html,https://pic4.ajkimg.com/display/xinfang/dc242e57874718d5273c4c7c700063b3/180x135m.jpg,万科信成道,[ 滨湖 太湖 ] 观顺道，近信成道,"['2室', '3室', '4室', '别墅', '建筑面积：84-268㎡']","['售罄', '住宅']","['项目在建', '装修交付', '品牌开发商', '小型社区']",均价24000元/㎡
https://wx.fang.anjuke.com/loupan/400919.html,https://pic4.ajkimg.com/display/xinfang/fbe797322d4c162c120674ae889a511b/180x135m.jpg,博大摩登1930街区,[ 滨湖 太湖 ] 蠡湖大道与高浪路交叉口,['建筑面积：20-50㎡'],"['售罄', '店铺']","['小型社区', '购物中心', '公园', '学校']",售价待定周边均价20420元/m²
https://wx.fang.anjuke.com/loupan/246586.html,https://pic4.ajkimg.com/display/xinfang/c9765dc38072b5a42ce4df12b80fcda8/180x135m.jpg,金龙中心广场,[ 惠山 钱桥 ] 钱桥大街99号,"['2室', '3室', '建筑面积：93.22-129㎡']","['售罄', '住宅']","['小型社区', '购物中心', '医院', '银行']",均价7500元/㎡
https://wx.fang.anjuke.com/loupan/240970.html,https://pic4.ajkimg.com/display/xinfang/743f78259036be9918425d35795ea681/180x135m.jpg,吴都金梅苑,[ 新吴 梅村 ] 梅村街道锡贤路南，新洲路东,"['2室', '3室', '别墅', '建筑面积：87.39-313.89㎡']","['售罄', '住宅']","['车位充足', '便利店', '南北通透', '三房朝南']",均价6000元/㎡
https://wx.fang.anjuke.com/loupan/239688.html,https://pic4.ajkimg.com/display/xinfang/eb7a8816266fc1aa02ecf02a23709338/180x135m.jpg,祥育苑,[ 惠山 长安 ] 长宁路62号,"['2室', '3室', '4室', '建筑面积：88.86-149.32㎡']","['售罄', '住宅']","['低容积', '高绿化率', '购物中心', '医院']",均价6500元/㎡
https://wx.fang.anjuke.com/loupan/239800.html,https://pic4.ajkimg.com/display/xinfang/5fff944bb64fbbf64fc228db8a72b68b/180x135m.jpg,东城中央府,[ 锡山 东亭 ] 学前东路与东亭路交汇处,"['1室', '2室', '3室', '4室', '建筑面积：78-183.39㎡']","['售罄', '住宅']","['高绿化率', '大型社区', '人车分流', '商业街']",售价待定周边均价15320元/m²
https://wx.fang.anjuke.com/loupan/239608.html,https://pic4.ajkimg.com/display/xinfang/46e5c5666d3200296ef0485b49b1f922/180x135m.jpg,瑜憬湾花园,[ 滨湖 河埒 ] 建筑路与隐秀路交叉口,"['2室', '3室', '建筑面积：83-164㎡']","['售罄', '住宅']","['低容积', '高绿化率', '大型社区', '学校']",售价待定周边均价18100元/m²
https://wx.fang.anjuke.com/loupan/252781.html,https://pic4.ajkimg.com/display/xinfang/f03d42ee1c2685102d80c70127810bfa/180x135m.jpg,朗诗绿卡小镇,[ 新吴 新安 ] 无锡太科园宁嘉路与运河西路交汇处（朗...,"['2室', '3室', '4室', '建筑面积：77-104㎡']","['售罄', '住宅']","['项目在建', '品牌开发商', '低容积', '小型社区']",售价待定周边均价15333元/m²
https://wx.fang.anjuke.com/loupan/239748.html,https://pic4.ajkimg.com/display/xinfang/b96c059fe3b2d249f7b6bf9532311b72/180x135m.jpg,鸿景华庭,[ 锡山 八士 ] 团结路与锡港路交汇处,"['2室', '3室', '4室', '建筑面积：82-137㎡']","['售罄', '住宅']","['低容积', '小型社区', '人车分流', '学校']",均价3600元/㎡
https://wx.fang.anjuke.com/loupan/239623.html,https://pic4.ajkimg.com/display/xinfang/15d6da9fa08d15a51f1eaac85b5e3f9e/180x135m.jpg,绿地波士顿公馆,[ 惠山 堰桥 ] 惠山大道惠山大桥北（惠山大道与金惠路...,"['1室', '2室', '3室', '4室', '商住', '建筑面积：54-151㎡']","['售罄', '别墅']","['项目在建', 'loft', '品牌开发商', '大型社区']",售价待定周边均价13386元/m²
https://wx.fang.anjuke.com/loupan/239438.html,https://pic4.ajkimg.com/display/xinfang/891ffa7655eea22cd3701b475dc047ec/180x135m.jpg,复地公园城邦达令港,[ 惠山 堰桥 ] 政和大道99号(乐购对面),"['2室', '3室', '4室', '建筑面积：89.16-137.85㎡']","['售罄', '住宅']","['项目在建', '品牌开发商', '大型社区', '银行']",售价待定周边均价13386元/m²
https://wx.fang.anjuke.com/loupan/239551.html,https://pic4.ajkimg.com/display/xinfang/3b002855d1bb97145ddb9c0444932257/180x135m.jpg,保利香槟国际,[ 滨湖 蠡湖 ] 蠡湖大道与周新路交叉口西南侧(威尼斯...,"['2室', '3室', '4室', '建筑面积：86-195㎡']","['售罄', '住宅']","['项目在建', '品牌开发商', '低容积', '大型社区']",均价11800元/㎡
https://wx.fang.anjuke.com/loupan/239505.html,https://pic4.ajkimg.com/display/xinfang/4078fa67ce13157c66495cbedbf8fc13/180x135m.jpg,正祥梧桐水岸,[ 梁溪 北塘 ] 凤翔路与青石西路交叉口北侧(维也纳大...,"['2室', '3室', '4室', '建筑面积：63.49-172㎡']","['售罄', '住宅']","['项目在建', '高绿化率', '大型社区', '公园']",均价7500元/㎡
https://wx.fang.anjuke.com/loupan/239552.html,https://pic4.ajkimg.com/display/xinfang/4f8418e6eea6769fb8af4a4a5dad4d09/180x135m.jpg,元一蔚蓝观邸,[ 梁溪 北塘 ] 锡澄路222号(锡澄路与锡沪西路交汇处，...,"['2室', '3室', '建筑面积：80-128㎡']","['售罄', '住宅']","['项目在建', '高绿化率', '小型社区', '医院']",售价待定周边均价21590元/m²
https://wx.fang.anjuke.com/loupan/239783.html,https://pic4.ajkimg.com/display/xinfang/6dd3c0c384fc15e4c70cd16d0a8c0eb5/180x135m.jpg,春江花园三期,[ 锡山 东亭 ] 学前东路与华夏路交叉口,"['2室', '3室', '建筑面积：99.29-135.1㎡']","['售罄', '住宅']","['高绿化率', '小型社区', '购物中心', '医院']",售价待定周边均价14433元/m²
https://wx.fang.anjuke.com/loupan/248059.html,https://pic4.ajkimg.com/display/xinfang/5c442f4843486b8e22f3023caffcf73f/180x135m.jpg,弘阳上品,[ 梁溪 崇安 ] 广瑞路与锡沪路交叉口(东北侧),"['2室', '3室', '4室', '建筑面积：92-128㎡']","['售罄', '住宅']","['项目在建', '小型社区', '车位充足', '医院']",均价7400元/㎡
https://wx.fang.anjuke.com/loupan/264015.html,https://pic4.ajkimg.com/display/xinfang/31e3c179b05dbfd32e26eb21dde1009c/180x135m.jpg,万科润园,[ 梁溪 南长 ] 南长街与滨水路交叉口,"['4室', '建筑面积：140-140㎡']","['售罄', '住宅']","['项目在建', '装修交付', '低容积', '学校']",均价15000元/㎡
https://wx.fang.anjuke.com/loupan/249710.html,https://pic4.ajkimg.com/display/xinfang/f7456b68d37f97557baa0106cad5fdf0/180x135m.jpg,无锡蓝光COCO蜜园,[ 锡山 锡东 ] 新华路与锦安南路交界处（天一中学西侧...,"['2室', '3室', '建筑面积：65-81㎡']","['售罄', '住宅']","['项目在建', '低容积', '大型社区', '学校']",均价7500元/㎡
https://wx.fang.anjuke.com/loupan/239760.html,https://pic4.ajkimg.com/display/xinfang/6ef0950a96d6ad1c3d000eceaf91d46e/180x135m.jpg,红豆尚东院,[ 锡山 东港 ] 东升路西、阳光路南,"['1室', '3室', '4室', '5室', '建筑面积：60-353.62㎡']","['售罄', '别墅']","['小型社区', '车位充足', '公园', '学校']",售价待定周边均价9500元/m²
https://wx.fang.anjuke.com/loupan/239670.html,https://pic4.ajkimg.com/display/xinfang/78ea4268f91ce56f7ffbff1df6210b85/180x135m.jpg,太湖畔山庄园,[ 滨湖 蠡湖 ] 山水东路105号（湖玺庄园斜对面）,"['别墅', '建筑面积：470-900㎡']","['售罄', '别墅']","['低容积', '旅游地产', '公园', '南北通透']",总价488万元/套起
https://wx.fang.anjuke.com/loupan/244851.html,https://pic4.ajkimg.com/display/xinfang/4a81fcbc486abffbdead72724a1b9c1c/180x135m.jpg,红豆城市广场,[ 锡山 东港 ] 锡港路与健康路交汇处西北侧（红豆股份...,"['1室', '2室', '3室', '4室', '建筑面积：74-168㎡']","['售罄', '住宅']","['项目在建', '小型社区', '购物中心', '银行']",售价待定周边均价9500元/m²
https://wx.fang.anjuke.com/loupan/239451.html,https://pic4.ajkimg.com/display/xinfang/0407cb3cae191d7de6d9879bb666ff4c/180x135m.jpg,润泽东都二期宽域,[ 新吴 旺庄 ] 长江北路(长江北路与旺庄路交汇处),"['2室', '3室', '4室', '建筑面积：92-132㎡']","['售罄', '住宅']","['高绿化率', '大型社区', '车位充足', '购物中心']",售价待定周边均价13133元/m²
https://wx.fang.anjuke.com/loupan/400803.html,https://pic4.ajkimg.com/display/xinfang/5e83cda2a5ac653bba8cb8966b8ce819/180x135m.jpg,金茂杨墅园,[ 惠山 洛社 ] 杨市园大街与钢铁路交汇处,"['2室', '3室', '建筑面积：98-135㎡']","['售罄', '住宅']","['项目在建', '公园', '医院', '学校']",均价5400元/㎡
https://wx.fang.anjuke.com/loupan/239810.html,https://pic4.ajkimg.com/display/xinfang/e7c141633233af8d1e06a6775f1b72f8/180x135m.jpg,常工城尚城,[ 梁溪 崇安 ] 人民路与广瑞路的交汇处(无锡广播电视...,"['3室', '建筑面积：143-171.78㎡']","['售罄', '住宅']","['高绿化率', '小型社区', '购物中心', '商业街']",售价待定周边均价17300元/m²
https://wx.fang.anjuke.com/loupan/239555.html,https://pic4.ajkimg.com/display/xinfang/45d972479f6a7b8c84ae2ba1439881a7/180x135m.jpg,融科玖玖城,[ 滨湖 太湖 ] 太湖街道周新中路88号（五湖大道和观山...,"['2室', '3室', '4室', '5室', '8室', '建筑面积：82.19-349.11㎡']","['售罄', '住宅']","['低容积', '高绿化率', '小型社区', '车位充足']",售价待定周边均价20420元/m²
https://wx.fang.anjuke.com/loupan/239612.html,https://pic4.ajkimg.com/display/xinfang/796bc354ee760ae70d0fb640dccbeeb6/180x135m.jpg,蓉湖壹号,[ 梁溪 北塘 ] 盛岸路248号(盛岸路与凤翔路交界西北面...,"['1室', '2室', '3室', '4室', '5室', '建筑面积：55-235.81㎡']","['售罄', '住宅']","['低容积', '高绿化率', '小型社区', '购物中心']",售价待定周边均价21590元/m²
https://wx.fang.anjuke.com/loupan/248603.html,https://pic4.ajkimg.com/display/xinfang/ce395c58a66fe35796689e576f68d66e/180x135m.jpg,朗诗天萃,[ 新吴 江溪 ] 长江北路和金城路的交汇处,"['2室', '3室', '4室', '建筑面积：84-171㎡']","['售罄', '住宅']","['项目在建', '装修交付', '品牌开发商', '低容积']",均价16000元/㎡
https://wx.fang.anjuke.com/loupan/239473.html,https://pic4.ajkimg.com/display/xinfang/ccd0eca61d5587c19dfc3698afd6ba7a/180x135m.jpg,太湖国际社区,[ 滨湖 太湖 ] 蠡湖大道与周新西路交汇处,"['1室', '2室', '3室', '4室', '5室', '别墅', '建筑面积：72.45-280㎡']","['售罄', '住宅']","['项目在建', '品牌开发商', '低容积', '高绿化率']",均价10500元/㎡
https://wx.fang.anjuke.com/loupan/239547.html,https://pic4.ajkimg.com/display/xinfang/798642c43ce0b0c2f5d7da1365e03d8c/180x135m.jpg,永通公馆,[ 梁溪 南长 ] 永乐路与通扬路交汇处（新天地休闲广场...,"['1室', '2室', '3室', '建筑面积：42.67-145㎡']","['售罄', '住宅']","['高绿化率', '小型社区', '购物中心', '商业街']",售价待定周边均价17967元/m²
https://wx.fang.anjuke.com/loupan/239559.html,https://pic4.ajkimg.com/display/xinfang/ed002e175b3ca215133af58b54895676/180x135m.jpg,新都会花园铂金公馆,[ 新吴 旺庄 ] 旺庄东路199-12号,"['1室', '2室', '建筑面积：42.2-53.87㎡']","['售罄', '住宅']","['装修交付', '医院', '学校', '银行']",售价待定周边均价14200元/m²
https://wx.fang.anjuke.com/loupan/250714.html,https://pic4.ajkimg.com/display/xinfang/9d6f6e6bc1bdaa8c414d47674c97d066/180x135m.jpg,锡北新街口,[ 锡山 锡北 ] 泉山大道与泾声路交汇处,"['2室', '3室', '建筑面积：81-110㎡']","['售罄', '住宅']","['项目在建', '小型社区', '人车分流', '商业街']",售价待定周边均价10002元/m²
https://wx.fang.anjuke.com/loupan/239781.html,https://pic4.ajkimg.com/display/xinfang/1275b86c108584548da95c5286abda61/180x135m.jpg,中大诺卡小镇,[ 锡山 东亭 ] 新明路27号,"['2室', '3室', '建筑面积：88-139㎡']","['售罄', '住宅']","['低容积', '高绿化率', '小型社区', '车位充足']",售价待定周边均价15320元/m²
https://wx.fang.anjuke.com/loupan/239568.html,https://pic4.ajkimg.com/display/xinfang/ea4342f8e9d6a82b48fb57dfa57dfa5d/180x135m.jpg,蠡湖香榭,[ 滨湖 蠡湖 ] 蠡溪路近中南西路,"['2室', '3室', '4室', '建筑面积：91-192㎡']","['售罄', '住宅']","['高绿化率', '大户型']",售价待定周边均价22625元/m²
https://wx.fang.anjuke.com/loupan/239658.html,https://pic4.ajkimg.com/display/xinfang/6f7b48e3fcf39bf5a0f73d8914d174e3/180x135m.jpg,富安华庭,[ 滨湖 河埒 ] 梁溪路6号(梁溪路与蠡溪路口西南侧),"['1室', '2室', '3室', '4室', '建筑面积：38.77-164㎡']","['售罄', '住宅']","['装修交付', '高绿化率', '小型社区', '车位充足']",售价待定周边均价18100元/m²
https://wx.fang.anjuke.com/loupan/239731.html,https://pic4.ajkimg.com/display/xinfang/af3ca4393bc881f86bd636f18b77cda1/180x135m.jpg,银河湾紫苑,[ 惠山 堰桥 ] 西漳老街西侧（西漳社区旁）,"['2室', '3室', '别墅', '建筑面积：68-278㎡']","['售罄', '住宅']","['项目在建', '小型社区', '南北通透', '厨卫全明']",售价待定周边均价13386元/m²
https://wx.fang.anjuke.com/loupan/241174.html,https://pic4.ajkimg.com/display/xinfang/0a98ec670066f20bf4c88ef494cbc334/180x135m.jpg,融绿星光广场,[ 滨湖 太湖 ] 蠡湖大道与吴都路交汇处,"['商住', '建筑面积：30-58㎡']","['售罄', '商住']","['装修交付', '小型社区', '医院', '学校']",均价8000元/㎡
https://wx.fang.anjuke.com/loupan/244880.html,https://pic4.ajkimg.com/display/xinfang/50cc96f16c3c7537e23088f1278bef94/180x135m.jpg,明鸿春晓,[ 梁溪 北塘 ] 北塘区石门路西侧（原山北小学所在地）,"['2室', '3室', '建筑面积：91-125㎡']","['售罄', '住宅']","['车位充足', '购物中心', '商业街', '医院']",总价82万元/套
https://wx.fang.anjuke.com/loupan/239585.html,https://pic4.ajkimg.com/display/xinfang/0d9ecf2d3ddf93054c1ba0bfa95e24ab/180x135m.jpg,首创悦府,[ 新吴 江溪 ] 新区长江北路（欧尚东南300米）,"['2室', '3室', '4室', '5室', '建筑面积：84-193㎡']","['售罄', '住宅']","['项目在建', '大平层', '高绿化率', '小型社区']",均价9000元/㎡
https://wx.fang.anjuke.com/loupan/239677.html,https://pic4.ajkimg.com/display/xinfang/b1e4e961739100ccedce6bad5f7ab5c5/180x135m.jpg,天力百好锦园,[ 惠山 堰桥 ] 欣惠路,"['2室', '5室', '建筑面积：88.07-194.53㎡']","['售罄', '住宅']","['小型社区', '购物中心', '商业街', '医院']",售价待定周边均价13386元/m²
https://wx.fang.anjuke.com/loupan/239691.html,https://pic4.ajkimg.com/display/xinfang/d6f63eb77ca59891202c759ce4bc73ef/180x135m.jpg,洛城橙郡,[ 惠山 洛社 ] 洛社新城洛城大道雅中路,"['1室', '2室', '建筑面积：76.72-96.53㎡']","['售罄', '住宅']","['低容积', '小型社区', '购物中心', '商业街']",售价待定周边均价13167元/m²
https://wx.fang.anjuke.com/loupan/239681.html,https://pic4.ajkimg.com/display/xinfang/e7c8d50e4abfadb744f6819c33327cb2/180x135m.jpg,古韵坊,[ 梁溪 南长 ] 南长街688号（南长街与金城路的交叉路...,"['别墅', '建筑面积：246-460㎡']","['售罄', '别墅']","['南北通透', '厨卫全明', '大户型', '大阳台']",总价250万元/套起
https://wx.fang.anjuke.com/loupan/239682.html,https://pic4.ajkimg.com/display/xinfang/491ca2f90b133ea4b69514d15703aa43/180x135m.jpg,天池湾,[ 惠山 堰桥 ] 西漳天一新街7号,"['2室', '3室', '4室', '建筑面积：90-361.9㎡']","['售罄', '住宅']","['高绿化率', '小型社区', '学校', '银行']",均价7000元/㎡
